DateTime;NAV officielle
12/12/2016;14,8153
13/12/2016;14,8144
14/12/2016;14,6169
15/12/2016;14,7507
16/12/2016;14,7752
19/12/2016;14,8516
20/12/2016;14,9165
21/12/2016;14,8537
22/12/2016;14,7721
23/12/2016;14,7858
26/12/2016;14,7731
27/12/2016;14,7877
28/12/2016;14,7795
29/12/2016;14,6942
30/12/2016;14,6068
02/01/2017;14,6160
03/01/2017;14,8415
04/01/2017;14,8638
05/01/2017;14,7596
06/01/2017;14,7218
09/01/2017;14,6111
10/01/2017;14,5501
11/01/2017;14,7604
12/01/2017;14,5427
13/01/2017;14,6283
16/01/2017;14,6306
17/01/2017;14,5978
18/01/2017;14,6266
19/01/2017;14,6693
20/01/2017;14,5671
23/01/2017;14,5753
24/01/2017;14,6489
25/01/2017;14,8117
26/01/2017;14,8874
27/01/2017;14,8323
30/01/2017;14,7862
31/01/2017;14,6436
01/02/2017;14,5816
02/02/2017;14,5018
03/02/2017;14,6046
06/02/2017;14,6343
07/02/2017;14,7670
08/02/2017;14,8762
09/02/2017;14,8704
10/02/2017;15,0079
13/02/2017;15,0409
14/02/2017;14,9702
16/02/2017;14,9384
17/02/2017;14,9165
20/02/2017;14,9481
21/02/2017;15,1663
22/02/2017;15,1541
23/02/2017;15,0610
24/02/2017;15,0949
27/02/2017;15,1366
28/02/2017;15,1171
01/03/2017;15,3436
02/03/2017;15,3786
03/03/2017;15,2806
06/03/2017;15,1927
07/03/2017;15,1582
08/03/2017;15,1352
09/03/2017;15,0776
10/03/2017;15,0996
13/03/2017;15,1664
14/03/2017;15,1160
15/03/2017;15,3188
16/03/2017;15,2900
17/03/2017;15,3469
20/03/2017;15,3064
21/03/2017;15,2090
22/03/2017;15,2406
23/03/2017;15,3093
24/03/2017;15,3221
27/03/2017;15,2396
28/03/2017;15,3452
29/03/2017;15,4454
30/03/2017;15,4502
31/03/2017;15,5222
03/04/2017;15,5447
04/04/2017;15,5274
05/04/2017;15,5204
06/04/2017;15,5568
07/04/2017;15,6306
10/04/2017;15,6684
11/04/2017;15,6893
12/04/2017;15,6656
